epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,51.1091,1.41077,2.34314,1.33198,0.13227,0.2,0.13075,0.07662,1.54226,22.324,1.48648,0.00092825,0.00092825,0.00092825
28,52.9205,1.37676,2.38742,1.34018,0.13227,0.2,0.13075,0.07662,1.54226,22.324,1.48648,0.000915875,0.000915875,0.000915875
29,54.8035,1.49039,2.32915,1.34827,0.13227,0.2,0.13075,0.07662,1.54226,22.324,1.48648,0.0009035,0.0009035,0.0009035
30,56.7559,1.43979,2.31011,1.42384,0.54445,0.26667,0.24923,0.15537,1.49138,6.22482,1.65998,0.000891125,0.000891125,0.000891125
31,58.655,1.49149,1.87914,1.50444,0.54445,0.26667,0.24923,0.15537,1.49138,6.22482,1.65998,0.00087875,0.00087875,0.00087875
32,60.4591,1.42005,1.5216,1.27331,0.54445,0.26667,0.24923,0.15537,1.49138,6.22482,1.65998,0.000866375,0.000866375,0.000866375
33,62.2683,1.43254,1.73975,1.38343,0.54445,0.26667,0.24923,0.15537,1.49138,6.22482,1.65998,0.000854,0.000854,0.000854
34,64.0803,1.34817,1.46826,1.2846,0.97191,0.28987,0.31325,0.2042,1.50187,2.76132,1.62763,0.000841625,0.000841625,0.000841625
35,66.0844,1.39988,1.49306,1.40265,0.97191,0.28987,0.31325,0.2042,1.50187,2.76132,1.62763,0.00082925,0.00082925,0.00082925
36,68.075,1.50606,1.61501,1.41683,0.97191,0.28987,0.31325,0.2042,1.50187,2.76132,1.62763,0.000816875,0.000816875,0.000816875
37,70.1252,1.34558,1.44397,1.28313,0.97191,0.28987,0.31325,0.2042,1.50187,2.76132,1.62763,0.0008045,0.0008045,0.0008045
38,72.1303,1.50563,1.56946,1.32841,0.95484,0.28,0.30145,0.21676,1.45517,1.57458,1.55756,0.000792125,0.000792125,0.000792125
39,74.081,1.36871,1.56693,1.29166,0.95484,0.28,0.30145,0.21676,1.45517,1.57458,1.55756,0.00077975,0.00077975,0.00077975
40,76.0646,1.35811,1.56837,1.26232,0.95484,0.28,0.30145,0.21676,1.45517,1.57458,1.55756,0.000767375,0.000767375,0.000767375
41,78.0581,1.3661,1.56217,1.2958,0.95484,0.28,0.30145,0.21676,1.45517,1.57458,1.55756,0.000755,0.000755,0.000755
42,80.1222,1.31037,1.51738,1.21603,0.30648,0.3044,0.32386,0.23305,1.39615,1.84915,1.3417,0.000742625,0.000742625,0.000742625
43,82.0821,1.44488,1.45686,1.38278,0.30648,0.3044,0.32386,0.23305,1.39615,1.84915,1.3417,0.00073025,0.00073025,0.00073025
44,84.142,1.32532,1.34657,1.25344,0.30648,0.3044,0.32386,0.23305,1.39615,1.84915,1.3417,0.000717875,0.000717875,0.000717875
45,86.1222,1.33812,1.42662,1.27635,0.30648,0.3044,0.32386,0.23305,1.39615,1.84915,1.3417,0.0007055,0.0007055,0.0007055
46,88.1162,1.28109,1.2588,1.19531,0.34565,0.41667,0.41254,0.22776,1.48062,1.57718,1.34068,0.000693125,0.000693125,0.000693125
47,89.9994,1.28479,1.4244,1.29433,0.34565,0.41667,0.41254,0.22776,1.48062,1.57718,1.34068,0.00068075,0.00068075,0.00068075
48,91.9049,1.25197,1.46441,1.25131,0.34565,0.41667,0.41254,0.22776,1.48062,1.57718,1.34068,0.000668375,0.000668375,0.000668375
49,93.8114,1.35016,1.36243,1.19274,0.34565,0.41667,0.41254,0.22776,1.48062,1.57718,1.34068,0.000656,0.000656,0.000656
50,95.7512,1.27856,1.22848,1.2152,0.62185,0.33333,0.33323,0.22629,1.46111,1.19962,1.34313,0.000643625,0.000643625,0.000643625
51,97.6132,1.20469,1.31415,1.1869,0.62185,0.33333,0.33323,0.22629,1.46111,1.19962,1.34313,0.00063125,0.00063125,0.00063125
52,99.5277,1.34648,1.44009,1.29879,0.62185,0.33333,0.33323,0.22629,1.46111,1.19962,1.34313,0.000618875,0.000618875,0.000618875
53,101.397,1.36644,1.34927,1.26775,0.62185,0.33333,0.33323,0.22629,1.46111,1.19962,1.34313,0.0006065,0.0006065,0.0006065
54,103.322,1.29291,1.31578,1.23329,0.98632,0.31165,0.33173,0.23642,1.36907,1.11869,1.29071,0.000594125,0.000594125,0.000594125
55,105.287,1.24348,1.23255,1.17717,0.98632,0.31165,0.33173,0.23642,1.36907,1.11869,1.29071,0.00058175,0.00058175,0.00058175
56,107.249,1.18009,1.15077,1.21373,0.98632,0.31165,0.33173,0.23642,1.36907,1.11869,1.29071,0.000569375,0.000569375,0.000569375
57,109.203,1.30463,1.2465,1.24381,0.98632,0.31165,0.33173,0.23642,1.36907,1.11869,1.29071,0.000557,0.000557,0.000557
58,111.192,1.1796,1.24638,1.2071,0.43794,0.41169,0.38992,0.24692,1.37201,1.07102,1.25963,0.000544625,0.000544625,0.000544625
59,113.215,1.32083,1.35339,1.27987,0.43794,0.41169,0.38992,0.24692,1.37201,1.07102,1.25963,0.00053225,0.00053225,0.00053225
60,115.287,1.18054,1.20181,1.22393,0.43794,0.41169,0.38992,0.24692,1.37201,1.07102,1.25963,0.000519875,0.000519875,0.000519875
61,117.281,1.13918,1.14624,1.15054,0.43794,0.41169,0.38992,0.24692,1.37201,1.07102,1.25963,0.0005075,0.0005075,0.0005075
62,119.254,1.17663,1.16577,1.20972,0.45161,0.41667,0.42975,0.23965,1.41823,0.99966,1.26594,0.000495125,0.000495125,0.000495125
63,121.084,1.19943,1.19407,1.24831,0.45161,0.41667,0.42975,0.23965,1.41823,0.99966,1.26594,0.00048275,0.00048275,0.00048275
64,122.885,1.15216,1.16059,1.17628,0.45161,0.41667,0.42975,0.23965,1.41823,0.99966,1.26594,0.000470375,0.000470375,0.000470375
65,124.706,1.19905,1.19741,1.21692,0.45161,0.41667,0.42975,0.23965,1.41823,0.99966,1.26594,0.000458,0.000458,0.000458
66,126.56,1.07709,1.00856,1.10239,0.75813,0.41667,0.40509,0.24246,1.38277,0.98844,1.21282,0.000445625,0.000445625,0.000445625
67,128.444,1.15343,1.11231,1.15943,0.75813,0.41667,0.40509,0.24246,1.38277,0.98844,1.21282,0.00043325,0.00043325,0.00043325
68,130.369,1.17389,1.09772,1.16353,0.75813,0.41667,0.40509,0.24246,1.38277,0.98844,1.21282,0.000420875,0.000420875,0.000420875
69,132.294,1.16051,1.03465,1.10483,0.75813,0.41667,0.40509,0.24246,1.38277,0.98844,1.21282,0.0004085,0.0004085,0.0004085
70,134.233,1.17495,1.17372,1.21782,0.90413,0.5,0.51107,0.27946,1.28224,0.95504,1.11643,0.000396125,0.000396125,0.000396125
71,136.233,1.10321,1.0454,1.10106,0.90413,0.5,0.51107,0.27946,1.28224,0.95504,1.11643,0.00038375,0.00038375,0.00038375
72,138.185,1.1695,1.10062,1.18514,0.90413,0.5,0.51107,0.27946,1.28224,0.95504,1.11643,0.000371375,0.000371375,0.000371375
73,140.146,1.08777,1.01474,1.14922,0.90413,0.5,0.51107,0.27946,1.28224,0.95504,1.11643,0.000359,0.000359,0.000359
74,142.229,1.05401,1.0791,1.14911,0.88171,0.5,0.50589,0.31444,1.19604,0.90542,1.0957,0.000346625,0.000346625,0.000346625
75,144.298,1.04972,1.0022,1.11925,0.88171,0.5,0.50589,0.31444,1.19604,0.90542,1.0957,0.00033425,0.00033425,0.00033425
76,146.295,1.01381,0.95361,1.06872,0.88171,0.5,0.50589,0.31444,1.19604,0.90542,1.0957,0.000321875,0.000321875,0.000321875
77,148.288,1.08657,0.87382,1.0482,0.88171,0.5,0.50589,0.31444,1.19604,0.90542,1.0957,0.0003095,0.0003095,0.0003095
78,150.369,1.15626,0.98509,1.11249,0.89031,0.5,0.50884,0.29334,1.23996,0.9277,1.10041,0.000297125,0.000297125,0.000297125
79,152.306,1.15074,1.18003,1.2499,0.89031,0.5,0.50884,0.29334,1.23996,0.9277,1.10041,0.00028475,0.00028475,0.00028475
80,154.209,1.07093,0.96376,1.08245,0.89031,0.5,0.50884,0.29334,1.23996,0.9277,1.10041,0.000272375,0.000272375,0.000272375
81,156.13,1.04983,1.04205,1.12675,0.89031,0.5,0.50884,0.29334,1.23996,0.9277,1.10041,0.00026,0.00026,0.00026
82,158.04,1.13344,1.05857,1.16642,0.92339,0.5,0.51266,0.29493,1.24974,0.93698,1.08968,0.000247625,0.000247625,0.000247625
83,159.941,1.00962,0.90308,1.0427,0.92339,0.5,0.51266,0.29493,1.24974,0.93698,1.08968,0.00023525,0.00023525,0.00023525
84,161.823,1.02147,0.96937,1.08954,0.92339,0.5,0.51266,0.29493,1.24974,0.93698,1.08968,0.000222875,0.000222875,0.000222875
85,163.743,1.05902,0.9929,1.07421,0.92339,0.5,0.51266,0.29493,1.24974,0.93698,1.08968,0.0002105,0.0002105,0.0002105
86,165.648,0.98127,0.96043,1.05909,0.93591,0.5,0.53397,0.29994,1.2816,0.89023,1.08476,0.000198125,0.000198125,0.000198125
87,167.619,1.00598,0.9317,1.05051,0.93591,0.5,0.53397,0.29994,1.2816,0.89023,1.08476,0.00018575,0.00018575,0.00018575
88,169.525,1.10599,1.04774,1.1385,0.93591,0.5,0.53397,0.29994,1.2816,0.89023,1.08476,0.000173375,0.000173375,0.000173375
89,171.431,1.10464,1.0376,1.16671,0.93591,0.5,0.53397,0.29994,1.2816,0.89023,1.08476,0.000161,0.000161,0.000161
90,173.342,1.16971,1.09029,1.24205,0.94485,0.5,0.54128,0.30601,1.29373,0.86458,1.07829,0.000148625,0.000148625,0.000148625
91,176.901,1.03404,1.15671,1.09398,0.94485,0.5,0.54128,0.30601,1.29373,0.86458,1.07829,0.00013625,0.00013625,0.00013625
92,178.773,0.96768,1.00792,1.03827,0.94485,0.5,0.54128,0.30601,1.29373,0.86458,1.07829,0.000123875,0.000123875,0.000123875
93,180.697,1.01572,1.02013,1.08066,0.94485,0.5,0.54128,0.30601,1.29373,0.86458,1.07829,0.0001115,0.0001115,0.0001115
94,182.611,1.0135,1.08284,1.01874,0.53274,0.58333,0.55441,0.30505,1.25279,0.85111,1.0818,9.9125e-05,9.9125e-05,9.9125e-05
95,184.525,0.9967,0.94549,1.00212,0.53274,0.58333,0.55441,0.30505,1.25279,0.85111,1.0818,8.675e-05,8.675e-05,8.675e-05
96,186.4,0.91286,0.96104,1.02469,0.53274,0.58333,0.55441,0.30505,1.25279,0.85111,1.0818,7.4375e-05,7.4375e-05,7.4375e-05
97,188.235,0.88792,0.93364,0.97445,0.53274,0.58333,0.55441,0.30505,1.25279,0.85111,1.0818,6.2e-05,6.2e-05,6.2e-05
98,190.059,1.12008,1.20704,1.15145,0.53866,0.58333,0.5538,0.30734,1.22496,0.88228,1.08413,4.9625e-05,4.9625e-05,4.9625e-05
99,191.978,0.94585,0.92479,0.99937,0.53866,0.58333,0.5538,0.30734,1.22496,0.88228,1.08413,3.725e-05,3.725e-05,3.725e-05
100,193.78,0.9924,1.00833,1.06304,0.53866,0.58333,0.5538,0.30734,1.22496,0.88228,1.08413,2.4875e-05,2.4875e-05,2.4875e-05
