epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
200,1010.05,0.92976,0.75587,1.71749,0.99398,1,0.995,0.77635,0.84207,0.46513,1.68389,0.003433,0.003433,0.003433
201,1015.08,0.92382,0.6868,1.61431,0.99573,1,0.995,0.74787,0.85294,0.48918,1.66329,0.0034,0.0034,0.0034
202,1020.01,0.95187,0.67566,1.63813,0.99429,1,0.995,0.81817,0.79142,0.42631,1.61893,0.003367,0.003367,0.003367
203,1025.04,0.9381,0.66281,1.57694,0.99332,1,0.995,0.8215,0.69575,0.41875,1.49721,0.003334,0.003334,0.003334
204,1030.24,0.92913,0.75106,1.58045,0.99269,1,0.995,0.82703,0.75416,0.4341,1.51244,0.003301,0.003301,0.003301
205,1035.42,0.99647,0.66355,1.64998,0.99229,1,0.995,0.8395,0.75106,0.4377,1.49094,0.003268,0.003268,0.003268
206,1040.6,0.95279,0.62347,1.69554,0.99296,1,0.995,0.83525,0.62689,0.4171,1.44777,0.003235,0.003235,0.003235
207,1045.76,0.88919,0.60453,1.73785,0.99253,1,0.995,0.8475,0.6926,0.45485,1.51757,0.003202,0.003202,0.003202
208,1050.98,1.04774,0.89799,1.64693,0.99274,1,0.995,0.835,0.78511,0.49068,1.54288,0.003169,0.003169,0.003169
209,1056.2,0.79536,0.56939,1.44833,0.99275,1,0.995,0.79884,0.74525,0.46903,1.52459,0.003136,0.003136,0.003136
210,1061.42,1.00434,0.74208,1.59487,0.99312,1,0.995,0.8334,0.69041,0.41801,1.51244,0.003103,0.003103,0.003103
211,1066.62,0.79102,0.58201,1.42478,0.99346,1,0.995,0.79864,0.74176,0.46936,1.56138,0.00307,0.00307,0.00307
212,1071.86,0.894,0.63589,1.48734,0.99338,1,0.995,0.85521,0.64757,0.44357,1.50951,0.003037,0.003037,0.003037
213,1077.03,0.95594,0.66051,1.67459,0.99337,1,0.995,0.80627,0.675,0.4396,1.45693,0.003004,0.003004,0.003004
214,1082.27,0.86769,0.65155,1.6066,0.99318,1,0.995,0.82969,0.64405,0.42476,1.49931,0.002971,0.002971,0.002971
215,1087.49,1.1182,0.75386,1.70755,0.99391,1,0.995,0.84011,0.67783,0.44592,1.50413,0.002938,0.002938,0.002938
216,1092.73,0.86987,0.63149,1.47892,0.99171,1,0.995,0.75762,0.78206,0.50422,1.56694,0.002905,0.002905,0.002905
217,1098.03,0.90505,0.67172,1.75509,0.99363,1,0.995,0.75763,0.75508,0.48792,1.58407,0.002872,0.002872,0.002872
218,1103.22,0.91909,0.63914,1.68809,0.9935,1,0.995,0.7588,0.77667,0.47321,1.59331,0.002839,0.002839,0.002839
219,1108.4,0.80952,0.63585,1.46736,0.99282,1,0.995,0.72988,0.82078,0.46452,1.61598,0.002806,0.002806,0.002806
220,1113.61,0.88626,0.66838,1.59753,0.99315,1,0.995,0.76809,0.83428,0.50464,1.63638,0.002773,0.002773,0.002773
221,1118.85,0.97804,0.67346,1.74343,0.99236,1,0.995,0.80265,0.76029,0.45521,1.53635,0.00274,0.00274,0.00274
222,1124.05,0.83946,0.69208,1.50868,0.99345,1,0.995,0.75262,0.77587,0.49897,1.57465,0.002707,0.002707,0.002707
223,1129.41,0.79046,0.60078,1.60069,0.99435,1,0.995,0.8289,0.74672,0.44332,1.53245,0.002674,0.002674,0.002674
224,1134.73,0.76639,0.62328,1.47974,0.99381,1,0.995,0.79587,0.74584,0.49439,1.53035,0.002641,0.002641,0.002641
225,1139.86,0.85986,0.59885,1.5679,0.9932,1,0.995,0.8115,0.7156,0.47126,1.53147,0.002608,0.002608,0.002608
226,1145.03,0.84121,0.61757,1.56312,0.99201,1,0.995,0.7504,0.80484,0.5137,1.57379,0.002575,0.002575,0.002575
227,1150.28,0.92934,0.64377,1.54155,0.98848,1,0.995,0.71957,0.88507,0.52924,1.6503,0.002542,0.002542,0.002542
228,1155.49,0.88126,0.62408,1.497,1,0.99849,0.995,0.674,1.14303,0.6761,1.89435,0.002509,0.002509,0.002509
229,1160.75,0.83889,0.64007,1.49019,0.99366,1,0.995,0.74925,0.85483,0.56053,1.61681,0.002476,0.002476,0.002476
230,1165.99,0.8304,0.59382,1.59924,1,0.85657,0.93667,0.67277,0.99028,0.72307,1.74197,0.002443,0.002443,0.002443
231,1171.2,1.0227,0.66796,1.66455,0.99389,1,0.995,0.78556,0.74782,0.48893,1.53029,0.00241,0.00241,0.00241
232,1176.47,1.06901,0.71727,1.55884,0.99384,1,0.995,0.81648,0.66731,0.45943,1.45519,0.002377,0.002377,0.002377
233,1181.64,0.77086,0.5981,1.49582,0.99315,1,0.995,0.82825,0.61407,0.44534,1.38182,0.002344,0.002344,0.002344
234,1187.01,0.96638,0.65678,1.55554,0.99289,1,0.995,0.8035,0.65789,0.45979,1.40898,0.002311,0.002311,0.002311
235,1192.27,0.76443,0.60792,1.47197,0.99281,1,0.995,0.80486,0.7891,0.48669,1.52779,0.002278,0.002278,0.002278
236,1197.48,0.80565,0.62343,1.45004,0.99258,1,0.995,0.8334,0.68587,0.4317,1.45731,0.002245,0.002245,0.002245
237,1202.7,0.81329,0.6578,1.46518,0.99259,1,0.995,0.78897,0.62997,0.45122,1.46059,0.002212,0.002212,0.002212
238,1207.95,0.85999,0.62665,1.48542,0.99241,1,0.995,0.79557,0.67379,0.44731,1.473,0.002179,0.002179,0.002179
239,1213.16,0.85848,0.59084,1.58658,0.99278,1,0.995,0.81907,0.66642,0.45547,1.48712,0.002146,0.002146,0.002146
240,1218.43,0.77244,0.55716,1.4363,0.99331,1,0.995,0.80825,0.67822,0.47138,1.47845,0.002113,0.002113,0.002113
241,1223.6,0.72229,0.51882,1.34913,0.99379,1,0.995,0.81619,0.71795,0.47279,1.49934,0.00208,0.00208,0.00208
242,1228.75,0.76394,0.55082,1.50139,0.99404,1,0.995,0.81186,0.66616,0.44494,1.48056,0.002047,0.002047,0.002047
243,1233.95,0.8215,0.57628,1.52792,0.99391,1,0.995,0.8077,0.63612,0.43465,1.42742,0.002014,0.002014,0.002014
244,1239.14,0.73735,0.57047,1.53679,0.99387,1,0.995,0.78346,0.7377,0.5091,1.49157,0.001981,0.001981,0.001981
245,1244.35,0.78521,0.51387,1.4444,0.99418,1,0.995,0.79071,0.67542,0.47592,1.45395,0.001948,0.001948,0.001948
246,1249.55,0.89637,0.70353,1.5721,0.99449,1,0.995,0.81949,0.75626,0.51209,1.50493,0.001915,0.001915,0.001915
247,1254.77,0.63657,0.52082,1.30004,0.99408,1,0.995,0.81592,0.72464,0.46199,1.50357,0.001882,0.001882,0.001882
248,1260.03,0.7819,0.58581,1.59383,0.99342,1,0.995,0.8065,0.7212,0.45239,1.50881,0.001849,0.001849,0.001849
249,1265.18,0.82824,0.65198,1.4367,0.99325,1,0.995,0.82517,0.67477,0.44619,1.49421,0.001816,0.001816,0.001816
250,1270.4,0.80692,0.54605,1.48383,0.99312,1,0.995,0.83708,0.689,0.41642,1.49587,0.001783,0.001783,0.001783
251,1275.65,0.94842,0.5909,1.65382,0.99394,1,0.995,0.87217,0.62779,0.44293,1.43701,0.00175,0.00175,0.00175
252,1281.2,0.74553,0.67268,1.50899,0.99542,1,0.995,0.82652,0.67533,0.49391,1.45196,0.001717,0.001717,0.001717
253,1286.32,0.75291,0.54126,1.46017,0.99501,1,0.995,0.84769,0.6378,0.45466,1.41786,0.001684,0.001684,0.001684
254,1291.56,0.73777,0.5462,1.5199,0.99556,1,0.995,0.84542,0.62926,0.44331,1.41209,0.001651,0.001651,0.001651
255,1296.76,0.83444,0.57622,1.51705,0.99583,1,0.995,0.86071,0.60044,0.45849,1.37227,0.001618,0.001618,0.001618
256,1302.01,0.73103,0.55157,1.51734,0.99605,1,0.995,0.88286,0.5891,0.46466,1.35737,0.001585,0.001585,0.001585
257,1307.45,0.69276,0.52737,1.40402,0.99405,1,0.995,0.87217,0.60211,0.42491,1.35793,0.001552,0.001552,0.001552
258,1312.92,0.71253,0.48863,1.39809,0.99381,1,0.995,0.891,0.60948,0.43863,1.36367,0.001519,0.001519,0.001519
259,1319.23,0.88426,0.65119,1.64319,0.99361,1,0.995,0.86983,0.64109,0.44791,1.39493,0.001486,0.001486,0.001486
260,1324.79,0.87227,0.56955,1.48216,0.99401,1,0.995,0.83675,0.63863,0.41154,1.39085,0.001453,0.001453,0.001453
261,1330.29,0.65811,0.47183,1.29627,0.99338,1,0.995,0.80261,0.65258,0.4207,1.39666,0.00142,0.00142,0.00142
262,1335.83,0.80189,0.65004,1.62324,0.99344,1,0.995,0.78246,0.68895,0.43778,1.43743,0.001387,0.001387,0.001387
263,1341.36,0.73894,0.54388,1.39019,0.99383,1,0.995,0.81421,0.70115,0.44129,1.46156,0.001354,0.001354,0.001354
264,1347.01,0.79734,0.63829,1.58495,0.99394,1,0.995,0.79104,0.68784,0.40343,1.44483,0.001321,0.001321,0.001321
265,1352.45,0.72797,0.50571,1.36563,0.99382,1,0.995,0.81725,0.68652,0.40351,1.46016,0.001288,0.001288,0.001288
266,1357.72,0.67303,0.56388,1.39576,0.99393,1,0.995,0.82886,0.69037,0.40773,1.45734,0.001255,0.001255,0.001255
267,1362.96,0.82443,0.73024,1.57509,0.99446,1,0.995,0.83127,0.69277,0.42985,1.46497,0.001222,0.001222,0.001222
268,1368.17,0.82791,0.61115,1.52614,0.99643,1,0.995,0.80713,0.73014,0.4546,1.49782,0.001189,0.001189,0.001189
269,1373.33,0.7675,0.5549,1.53212,0.9939,1,0.995,0.83127,0.70587,0.43099,1.47329,0.001156,0.001156,0.001156
270,1378.46,0.63564,0.52791,1.35346,0.99359,1,0.995,0.83127,0.70276,0.43459,1.46012,0.001123,0.001123,0.001123
271,1383.71,0.67912,0.49405,1.37037,0.99375,1,0.995,0.83127,0.71376,0.43595,1.46802,0.00109,0.00109,0.00109
272,1388.92,0.72972,0.50034,1.38037,0.99336,1,0.995,0.81725,0.72035,0.42318,1.46043,0.001057,0.001057,0.001057
273,1394.07,0.66613,0.50347,1.33006,0.99337,1,0.995,0.80461,0.70546,0.4166,1.45932,0.001024,0.001024,0.001024
274,1399.27,0.73856,0.51719,1.3482,0.9933,1,0.995,0.80261,0.72027,0.42821,1.46743,0.000991,0.000991,0.000991
275,1404.43,0.7784,0.64205,1.41355,0.99291,1,0.995,0.82675,0.6919,0.3891,1.44799,0.000958,0.000958,0.000958
276,1409.69,0.67877,0.52958,1.40885,0.99293,1,0.995,0.82675,0.69215,0.38887,1.4396,0.000925,0.000925,0.000925
277,1414.91,0.74509,0.52738,1.41904,0.99311,1,0.995,0.82865,0.68206,0.38572,1.42557,0.000892,0.000892,0.000892
278,1420.09,0.67617,0.51509,1.45005,0.99301,1,0.995,0.84026,0.66374,0.39188,1.40343,0.000859,0.000859,0.000859
279,1425.22,0.82373,0.56828,1.52779,0.99311,1,0.995,0.84026,0.67655,0.41382,1.41245,0.000826,0.000826,0.000826
280,1430.43,0.71822,0.5574,1.474,0.993,1,0.995,0.84026,0.66483,0.42989,1.40112,0.000793,0.000793,0.000793
281,1435.58,0.7841,0.51039,1.4632,0.99314,1,0.995,0.83836,0.63135,0.39464,1.37877,0.00076,0.00076,0.00076
282,1440.82,0.63485,0.46305,1.27028,0.99301,1,0.995,0.87173,0.6329,0.37894,1.37947,0.000727,0.000727,0.000727
283,1445.95,0.90421,0.76931,1.66831,0.99325,1,0.995,0.88476,0.62744,0.37757,1.37726,0.000694,0.000694,0.000694
284,1451.11,0.81276,0.57104,1.51634,0.99327,1,0.995,0.84026,0.63658,0.39656,1.3787,0.000661,0.000661,0.000661
285,1456.33,0.66833,0.52524,1.40548,0.99327,1,0.995,0.84026,0.63573,0.39243,1.3794,0.000628,0.000628,0.000628
286,1461.57,0.73466,0.48193,1.45895,0.99334,1,0.995,0.82865,0.63756,0.38927,1.38552,0.000595,0.000595,0.000595
287,1466.77,0.74079,0.53999,1.40438,0.99347,1,0.995,0.87173,0.64093,0.37046,1.38996,0.000562,0.000562,0.000562
288,1471.9,0.7637,0.54228,1.4192,0.99346,1,0.995,0.87173,0.64239,0.35891,1.39414,0.000529,0.000529,0.000529
289,1477.11,0.73006,0.53937,1.50503,0.99326,1,0.995,0.87173,0.6526,0.34449,1.40295,0.000496,0.000496,0.000496
290,1482.35,0.81284,0.89942,1.4864,0.99341,1,0.995,0.86983,0.66908,0.34543,1.42094,0.000463,0.000463,0.000463
291,1488.7,0.56429,0.43117,1.40107,0.99344,1,0.995,0.82675,0.67451,0.35719,1.42763,0.00043,0.00043,0.00043
292,1493.9,0.62385,0.45671,1.50533,0.99345,1,0.995,0.81275,0.68363,0.36071,1.43501,0.000397,0.000397,0.000397
293,1499.08,0.60993,0.44051,1.48,0.99317,1,0.995,0.8329,0.71266,0.37051,1.46328,0.000364,0.000364,0.000364
294,1504.28,0.68235,0.47433,1.70248,0.99314,1,0.995,0.797,0.75105,0.3957,1.49236,0.000331,0.000331,0.000331
295,1509.54,0.61536,0.43504,1.46982,0.99321,1,0.995,0.797,0.75079,0.40322,1.49378,0.000298,0.000298,0.000298
296,1514.77,0.69855,0.55965,1.59186,0.99306,1,0.995,0.797,0.75873,0.41287,1.4987,0.000265,0.000265,0.000265
297,1519.94,0.62441,0.44999,1.54653,0.99328,1,0.995,0.80183,0.75202,0.42106,1.49454,0.000232,0.000232,0.000232
298,1525.13,0.80721,0.53107,1.6177,0.99366,1,0.995,0.8057,0.74326,0.42038,1.48343,0.000199,0.000199,0.000199
299,1530.29,0.56713,0.41292,1.39674,0.99378,1,0.995,0.79575,0.7172,0.40131,1.45379,0.000166,0.000166,0.000166
300,1535.63,0.63991,0.4428,1.34063,0.99392,1,0.995,0.8244,0.70112,0.39353,1.44214,0.000133,0.000133,0.000133
