epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,181.003,0.90388,0.51869,1.0647,0.98717,0.94444,0.98697,0.74874,0.85204,0.54385,1.03429,0.008581,0.008581,0.008581
45,185.19,0.92417,0.52867,1.03146,0.96825,0.98148,0.98993,0.72565,0.95468,0.48644,1.04559,0.008548,0.008548,0.008548
46,189.368,0.9561,0.49712,1.04042,0.97907,0.97564,0.99262,0.69607,0.92693,0.50988,1.03307,0.008515,0.008515,0.008515
47,193.328,0.90561,0.48982,1.04145,0.96382,0.97883,0.9913,0.7263,0.91844,0.50755,1.03478,0.008482,0.008482,0.008482
48,197.122,0.96283,0.50237,1.0654,0.98218,1,0.995,0.72476,0.90577,0.50392,1.04731,0.008449,0.008449,0.008449
49,201.024,0.93263,0.48413,1.04224,0.98083,1,0.995,0.72562,0.88314,0.4978,1.04293,0.008416,0.008416,0.008416
50,204.829,0.87707,0.49041,1.05767,0.98007,1,0.995,0.75686,0.84017,0.47342,1.01778,0.008383,0.008383,0.008383
51,208.725,0.87206,0.51967,1.02671,0.98411,1,0.995,0.71838,0.90919,0.50389,1.05009,0.00835,0.00835,0.00835
52,212.648,0.87407,0.49509,1.03315,0.99116,1,0.995,0.76828,0.79409,0.42742,1.00182,0.008317,0.008317,0.008317
53,216.721,0.91387,0.44999,1.0461,0.98364,1,0.995,0.68428,1.05079,0.4881,1.06957,0.008284,0.008284,0.008284
54,220.517,0.93179,0.45754,1.00941,0.9916,1,0.995,0.77076,0.80711,0.42156,1.00288,0.008251,0.008251,0.008251
55,224.534,0.84175,0.43788,0.99896,0.98185,1,0.995,0.7134,0.98452,0.49787,1.05095,0.008218,0.008218,0.008218
56,228.571,0.94455,0.48307,1.03867,0.99372,1,0.995,0.75942,0.82061,0.4347,1.00547,0.008185,0.008185,0.008185
57,232.562,0.87293,0.44571,1.01741,0.98564,1,0.995,0.73245,0.95761,0.47243,1.04839,0.008152,0.008152,0.008152
58,236.71,0.88711,0.44009,1.02198,0.9923,1,0.995,0.76354,0.83619,0.4314,1.00847,0.008119,0.008119,0.008119
59,240.8,0.8883,0.43442,1.00007,0.9923,1,0.995,0.76354,0.83619,0.4314,1.00847,0.008086,0.008086,0.008086
60,244.824,0.84218,0.42731,0.98579,0.99152,1,0.995,0.74535,0.90889,0.43333,1.02617,0.008053,0.008053,0.008053
61,249.002,0.85688,0.41302,1.01884,0.99256,1,0.995,0.75807,0.82638,0.40125,1.02146,0.00802,0.00802,0.00802
62,253.22,0.86909,0.41272,1.00753,0.98757,1,0.995,0.76835,0.88744,0.43003,1.00435,0.007987,0.007987,0.007987
63,257.207,0.81502,0.40515,1.00864,0.98528,0.99961,0.995,0.76425,0.81546,0.42401,1.00204,0.007954,0.007954,0.007954
64,261.458,0.81323,0.39681,1.01162,0.99061,1,0.995,0.76545,0.84857,0.41414,1.00672,0.007921,0.007921,0.007921
65,265.539,0.8485,0.40786,1.0044,0.99145,1,0.995,0.77924,0.8439,0.4065,1.01129,0.007888,0.007888,0.007888
66,269.714,0.79993,0.38837,0.99622,0.99262,1,0.995,0.76023,0.85669,0.41388,1.00403,0.007855,0.007855,0.007855
67,273.655,0.81151,0.40734,0.99881,0.99391,1,0.995,0.78604,0.78845,0.41352,0.99492,0.007822,0.007822,0.007822
68,277.7,0.80845,0.40751,0.97457,0.99266,1,0.995,0.77086,0.84733,0.41764,0.99619,0.007789,0.007789,0.007789
69,281.502,0.75195,0.39173,0.96675,0.99328,1,0.995,0.79414,0.76878,0.41044,0.99368,0.007756,0.007756,0.007756
70,285.554,0.80072,0.41676,0.98562,0.98886,1,0.995,0.77798,0.8295,0.41749,0.99113,0.007723,0.007723,0.007723
71,289.664,0.79846,0.40166,0.97318,0.99004,1,0.995,0.77828,0.81084,0.4003,0.99017,0.00769,0.00769,0.00769
72,293.712,0.79395,0.39248,0.97958,0.99118,1,0.995,0.76762,0.81938,0.39347,0.99323,0.007657,0.007657,0.007657
73,297.679,0.81168,0.39163,0.97864,0.99039,1,0.995,0.78674,0.76498,0.3666,0.97704,0.007624,0.007624,0.007624
74,301.479,0.75953,0.373,0.97025,0.97951,0.99759,0.995,0.76655,0.82288,0.4056,0.99318,0.007591,0.007591,0.007591
75,305.262,0.77048,0.37792,0.97332,0.97951,0.99759,0.995,0.76655,0.82288,0.4056,0.99318,0.007558,0.007558,0.007558
76,309.178,0.77264,0.3811,0.98014,0.99057,1,0.995,0.79436,0.77324,0.38788,0.97351,0.007525,0.007525,0.007525
77,313.492,0.81691,0.38689,0.97459,0.99251,1,0.995,0.76579,0.84792,0.39686,1.00703,0.007492,0.007492,0.007492
78,317.598,0.76389,0.37092,0.9752,0.99364,1,0.995,0.79533,0.77778,0.37021,0.99228,0.007459,0.007459,0.007459
79,321.485,0.7529,0.36099,0.95611,0.96039,0.96318,0.98441,0.76316,0.8199,0.49715,0.98957,0.007426,0.007426,0.007426
80,325.522,0.76864,0.3721,0.97573,0.99033,0.99847,0.995,0.8016,0.75854,0.37899,0.97739,0.007393,0.007393,0.007393
81,329.617,0.75903,0.37323,0.98242,0.99211,0.99865,0.995,0.79304,0.78451,0.38489,0.98364,0.00736,0.00736,0.00736
82,333.446,0.75587,0.37499,0.96973,0.9883,0.99891,0.995,0.80923,0.75236,0.38754,0.96176,0.007327,0.007327,0.007327
83,337.648,0.75097,0.36898,0.95273,0.9162,0.87616,0.9533,0.7594,0.79377,0.68697,0.96823,0.007294,0.007294,0.007294
84,341.731,0.74183,0.3723,0.95,0.9939,1,0.995,0.80593,0.75948,0.37733,0.96861,0.007261,0.007261,0.007261
85,345.73,0.72181,0.3621,0.94777,0.97755,0.99016,0.995,0.79679,0.76058,0.41924,0.96458,0.007228,0.007228,0.007228
86,349.686,0.72814,0.36248,0.95254,0.99072,1,0.995,0.78718,0.76506,0.3729,0.9726,0.007195,0.007195,0.007195
87,353.479,0.759,0.37295,0.9483,0.98766,1,0.995,0.78889,0.76331,0.3716,0.96876,0.007162,0.007162,0.007162
88,357.296,0.71832,0.37709,0.93782,0.99111,1,0.995,0.80587,0.74718,0.36549,0.96024,0.007129,0.007129,0.007129
89,361.246,0.69928,0.35646,0.93761,0.99052,1,0.995,0.80497,0.74577,0.35825,0.96526,0.007096,0.007096,0.007096
90,365.054,0.75128,0.37316,0.95014,0.98904,1,0.995,0.80234,0.75077,0.36337,0.96715,0.007063,0.007063,0.007063
91,368.859,0.66246,0.33679,0.91333,0.98904,1,0.995,0.80234,0.75077,0.36337,0.96715,0.00703,0.00703,0.00703
92,372.798,0.71853,0.3681,0.93011,0.99124,1,0.995,0.81181,0.73484,0.35666,0.97077,0.006997,0.006997,0.006997
93,377.021,0.69994,0.35367,0.93777,0.9896,1,0.995,0.81418,0.74026,0.35571,0.96018,0.006964,0.006964,0.006964
94,381.465,0.69404,0.35257,0.93318,0.99329,1,0.995,0.81008,0.74424,0.35915,0.96436,0.006931,0.006931,0.006931
95,385.529,0.69482,0.38023,0.92644,0.98988,1,0.995,0.80578,0.76472,0.38451,0.9683,0.006898,0.006898,0.006898
96,389.52,0.67077,0.35391,0.91706,0.9864,0.9986,0.995,0.80762,0.73995,0.36061,0.96422,0.006865,0.006865,0.006865
