epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,298.125,0.69141,0.40774,1.02272,0.98573,0.99825,0.995,0.7762,0.81641,0.45579,1.10154,0.007591,0.007591,0.007591
75,302.092,0.70751,0.42626,1.04782,0.98573,0.99825,0.995,0.7762,0.81641,0.45579,1.10154,0.007558,0.007558,0.007558
76,305.913,0.68235,0.4086,1.03828,0.98898,0.99824,0.995,0.7928,0.78114,0.42235,1.07801,0.007525,0.007525,0.007525
77,309.832,0.67151,0.39747,1.01872,0.99173,0.99886,0.995,0.81114,0.73233,0.41287,1.05367,0.007492,0.007492,0.007492
78,313.883,0.72109,0.41711,1.04608,0.99232,0.99926,0.995,0.79593,0.77304,0.41621,1.07349,0.007459,0.007459,0.007459
79,317.683,0.69309,0.3994,1.0312,0.99104,0.99924,0.995,0.81834,0.72104,0.41356,1.04008,0.007426,0.007426,0.007426
80,321.601,0.6715,0.39792,1.01638,0.99523,1,0.995,0.80685,0.77973,0.40887,1.06703,0.007393,0.007393,0.007393
81,325.55,0.65428,0.38655,1.00231,0.99198,0.99894,0.995,0.80029,0.72644,0.40817,1.04249,0.00736,0.00736,0.00736
82,329.424,0.69226,0.39275,1.01965,0.99558,1,0.995,0.78938,0.78609,0.39422,1.06405,0.007327,0.007327,0.007327
83,333.242,0.67283,0.37702,0.99246,0.9921,0.99941,0.995,0.80586,0.70474,0.3777,1.03222,0.007294,0.007294,0.007294
84,337.185,0.70226,0.38593,1.00199,0.99356,1,0.995,0.77738,0.80444,0.39717,1.06014,0.007261,0.007261,0.007261
85,341.048,0.6589,0.36477,0.98325,0.9941,1,0.995,0.82752,0.66702,0.36981,1.01882,0.007228,0.007228,0.007228
86,344.975,0.66758,0.36463,0.99064,0.99351,1,0.995,0.79448,0.81093,0.39582,1.05951,0.007195,0.007195,0.007195
87,348.918,0.69142,0.36152,1.00959,0.98824,0.99965,0.995,0.81808,0.68635,0.36283,1.0208,0.007162,0.007162,0.007162
88,352.759,0.66492,0.35937,0.98969,0.99144,1,0.995,0.79793,0.80633,0.39446,1.05737,0.007129,0.007129,0.007129
89,356.565,0.67087,0.36388,0.98659,0.98571,1,0.995,0.8172,0.69177,0.36589,1.01505,0.007096,0.007096,0.007096
90,360.534,0.6644,0.3575,0.98736,0.98846,1,0.995,0.80261,0.7861,0.37448,1.04528,0.007063,0.007063,0.007063
91,364.443,0.62541,0.33868,0.96023,0.98846,1,0.995,0.80261,0.7861,0.37448,1.04528,0.00703,0.00703,0.00703
92,368.436,0.65949,0.35804,0.97961,0.98843,0.99831,0.995,0.80835,0.70057,0.35935,1.02656,0.006997,0.006997,0.006997
93,372.422,0.65435,0.3457,0.97914,0.99075,1,0.995,0.812,0.7325,0.36087,1.03013,0.006964,0.006964,0.006964
94,376.554,0.6408,0.34274,0.99141,0.99304,1,0.995,0.81865,0.70575,0.36071,1.0226,0.006931,0.006931,0.006931
95,380.519,0.63734,0.34533,0.97178,0.98758,0.99794,0.995,0.79578,0.75178,0.36632,1.05129,0.006898,0.006898,0.006898
96,384.369,0.63257,0.34111,0.96815,0.99487,1,0.995,0.80668,0.73357,0.36302,1.03514,0.006865,0.006865,0.006865
97,388.312,0.61506,0.33019,0.97122,0.99042,1,0.995,0.80009,0.75338,0.35661,1.04971,0.006832,0.006832,0.006832
98,392.128,0.61577,0.3289,0.96877,0.99254,1,0.995,0.80787,0.70319,0.35967,1.03539,0.006799,0.006799,0.006799
99,396.409,0.59631,0.33038,0.97974,0.98938,1,0.995,0.8071,0.72195,0.36041,1.0445,0.006766,0.006766,0.006766
100,400.375,0.59736,0.33051,0.98033,0.9923,0.97905,0.99412,0.81563,0.70103,0.34933,1.03202,0.006733,0.006733,0.006733
101,404.201,0.62041,0.344,0.97466,0.98799,0.99751,0.995,0.81529,0.71507,0.35692,1.03206,0.0067,0.0067,0.0067
102,408.159,0.59571,0.33604,0.96521,0.99315,0.98148,0.99412,0.80217,0.73887,0.35833,1.04244,0.006667,0.006667,0.006667
103,412.01,0.61044,0.33095,0.97615,0.99331,1,0.995,0.81147,0.74549,0.3495,1.04769,0.006634,0.006634,0.006634
104,415.796,0.59379,0.32028,0.95089,0.99326,1,0.995,0.79728,0.73753,0.34315,1.03946,0.006601,0.006601,0.006601
105,419.737,0.58991,0.31453,0.96395,0.99393,1,0.995,0.81721,0.70707,0.34948,1.03028,0.006568,0.006568,0.006568
106,423.709,0.57193,0.31215,0.9378,0.99294,1,0.995,0.79063,0.76799,0.35077,1.0585,0.006535,0.006535,0.006535
107,427.666,0.584,0.32586,0.96738,0.99294,1,0.995,0.79063,0.76799,0.35077,1.0585,0.006502,0.006502,0.006502
